COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO;FUENTE_COORDENADAS;CONFIA_GEO
219533000098;ESCUELA RURAL MIXTA ANGOSTURAS;;VDA ANGOSTURAS;N;219533000063;-76,16211883;1,039440136;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219533000152;ESCUELA RURAL MIXTA VILLANUEVA;;VDA VILLANUEVA;N;219533000063;-76,224972;1,018514;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219533000225;ESCUELA RURAL MIXTA EL DIAMANTE;;VDA EL DIAMANTE;N;219533000063;-76,10239301;1,060825506;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219533000233;ESCUELA RUR MIX FRAGUA VIEJO;;VDA FRAGUA VIEJO;N;219533000063;-76,15771593;1,097209943;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701000104;ESCUELA RURAL MIXTA LOS PINOS;;VDA LOS PINOS;N;219533000063;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219701000694;ESCUELA RURAL MIXTA BAJO CONGOR;;VDA BAJO CONGOR;N;219533000063;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219701001011;ESCUELA RURAL MIXTA CONSOLATA;;VDA CONSOLATA;N;219533000063;-76,12493182;1,034910108;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701001054;ESCUELA RURAL MIXTA ELTRIUNFO;;VDA EL TRIUNFO;N;219533000063;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219701001267;ESCUELA RUR MIX EL PORVENIR;;VDA EL PORVENIR;N;219533000063;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219533001221;ESCUELA RUR MIX BAJO INCHIYACO;;VDA LA ESMERALDA;S;219533001221;-76,30483147;1,006645219;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219533001301;ESCUELA RUR MIX SEGOVIA;;VDA LA SEGOVIA;N;219533001221;-76,370999;1,01904;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701000554;ESCUELA RURAL MIXTA EL CERRITO;;VDA EL CERRITO;N;219533001221;-76,28918513;0,980795057;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701001186;ESCUELA RUR MIX EL CONVENIO;;VDA EL CONVENIO;N;219533001221;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219533001311;ESCUELA RURAL MIXTA BUENOS AIRES;;VDA BUENOS AIRES;S;219533001311;-76,3706089;1,047173821;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;3146946085;CELULAR;SECRETARIAS;MEDIO
219533001329;ESCUELA RURAL MIXTA NVA ESPERANZA;;VDA LA NVA ESPERANZA;S;219533001329;-76,3401518;1,092669116;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219533001337;ESCUELA RURAL MIXTA ANDRESITO;;VDA MUZU RUIVAKUIVA;S;219533001337;0;0;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219533001345;ESCUELA RUR MIX LA ISLA;;VDA LA ISLA;S;219533001345;-76,24640104;1,113893908;ACTIVA;19;CAUCA;19533;PIAMONTE;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
219548000027;ESCUELA RUR MIX CAMPO ALEGRE;;IP CAMPOALEGRE;S;219548000027;0;0;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219548000175;ESCUELA RURAL MIXTA SAN JOSE;;IP SAN JOSE;N;219548000027;-76,57527;2,708033;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000060;CENTRO EDUCATIVO CENT DOC CA—A DULCE;;IP CA—A DULCE;S;219548000060;-76,57614075;2,787548057;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000647;CENTRO EDUCATIVO CENT DOC SALINAS;;VDA SALINAS;N;219548000060;-76,58231606;2,810262384;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000701;CENTRO EDUCATIVO CENT DOC RUR MATECA—A;;VDA MATECA—A;N;219548000060;-76,59106685;2,792000061;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000051;CENTRO EDUCATIVO CENT DOC SAN PEDRO;;IP SAN PEDRO;N;219548000108;0;0;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219548000108;ESCUELA RURAL MIXTA MELCHO;;IP EL MELCHO;S;219548000108;-76,56436717;2,757242651;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000124;CENTRO EDUCATIVO CENT DOC RUR MIX POLICARPA SALVARRIETA;;VDA ALTO PIENDAMO;S;219548000124;-76,57037078;2,65508759;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000451;ESCUELA RUR MIX LA ESPERANZA;;VDA LA ESPERANZA;N;219548000124;-76,62254019;2,696132354;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000094;ESCUELA RUR MIX LA LORENA;;VDA LA LORENA;N;219548000167;-76,58219347;2,70141291;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000167;ESCUELA RUR MIX SAN MIGUEL;;VDA SAN MIGUEL;S;219548000167;-76,585865;2,696601;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000434;CENTRO EDUCATIVO CENT DOC LOMA CORTA;;IP LOMA CORTA;N;219548000167;-76,61381198;2,703555066;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;8238178;FIJO;MINTIC;ALTO
219548000183;CENTRO EDUCATIVO CENT DOC MATAREDONDA;;IP MATARREDONDA;S;219548000183;0;0;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219548000191;ESCUELA RURAL MIXTA DE CORRALES;;IP CORRALES;S;219548000191;-76,557335;2,677223;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000388;ESCUELA RUR MIX OCTAVIO;;VDA OCTAVIO;N;219548000191;-76,55619419;2,699555808;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000531;ESCUELA RUR MIX LA FLORIDA;;VDA LA FLORIDA;N;219548000191;-76,54948524;2,657711898;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000221;ESCUELA RURAL MIXTA CAMILO TORRES;;IP CAMILO TORRES;N;219548000230;-76,563325;2,740644;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000230;ESCUELA RURAL MIXTA EL MANGO;;IP EL MANGO;S;219548000230;-76,55351683;2,759779747;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000604;ESCUELA RURAL MIXTA LA INDEPENDENCIA;;VDA LA INDEPENDENCIA;N;219548000230;-76,55529846;2,789016322;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000035;ESCUELA RUR MIX EL ARRAYAN;;IP EL ARRAYAN;N;219548000281;-76,55257449;2,719779032;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000281;ESCUELA RURAL MIXTA EL HOGAR;;VDA EL HOGAR;S;219548000281;-76,54205242;2,710659621;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000558;ESCUELA RURAL MIXTA LA ESMERALDA;;VDA LA ESMERALDA;N;219548000281;-76,53937724;2,692694168;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;B;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000329;CENTRO EDUCATIVO CENT DOC RUR MIX LOS UVALES;;IP UVALES;S;219548000329;-76,57336771;2,729439798;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000612;ESCUELA RURAL MIXTA EL DIVISO;;VDA EL DIVISO;N;219548000329;-76,56201253;2,720519386;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000639;CENTRO EDUCATIVO CENT DOC LOS PINOS;;VDA LOS PINOS;N;219548000329;0;0;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219548000337;ESCUELA RURAL MIXTA PISITAO CHICO;;IP SAN ISIDRO;S;219548000337;-76,580575;2,66881;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000353;ESCUELA RUR MIX EL AGRADO;;IP EL AGRADO;N;219548000337;-76,61027;2,694283;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8238201;FIJO;SECRETARIAS;MEDIO
219548000507;CENTRO EDUCATIVO CENT DOC VILLA NUEVA;;VDA VILLA NUEVA;N;219548000337;-76,59069092;2,688093867;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000078;CENTRO EDUCATIVO CENT DOC LOS FARALLONES;;IP LOS FARALLONES;N;219548000370;-76,52676455;2,666923661;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219548000248;ESCUELA DE VARONES ANTONIO NARI—O;;IP TUNIA;N;219548000370;-76,534958;2,676985;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000302;CENTRO EDUCATIVO CENT DOC SANTA TERESITA;;I.P TUNIA;N;219548000370;-76,532591;2,676583;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000370;INSTITUCION TEC DE TUNIA;;IP TUNIA;S;219548000370;-76,526516;2,67471;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8471527;FIJO;SECRETARIAS;MEDIO
219548000311;ESCUELA RUR MIX LA MARIA;;VDA LA MARIA;N;219548000574;-76,53434416;2,729296231;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000485;ESCUELA RURAL MIXTA LOS ARADOS;;VDA LOS ARADOS;N;219548000574;-76,51979964;2,706982811;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000574;COLEGIO INTEG LA MARIA;;VDA LA CONQUISTA;S;219548000574;-76,53326784;2,72541256;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000825;ESCUELA RURAL MIXTA VALPARAISO;;VDA VALPARAISO;N;219548000574;-76,59762517;2,707418841;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000884;ESCUELA RURAL MIXTA MISAK PISCITAU;;VDA CORRALES;N;219548000574;-76,57911781;2,691259611;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000566;CENTRO EDUCATIVO CENT DOC ONCE DE NOVIEMBRE;;VDA ONCE DE NOVIEMBRE;N;219548000809;-76,60478524;2,668891029;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000809;COLEGIO INTEG EL CARMEN;;IP EL CARMEN;S;219548000809;-76,599235;2,679946;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000442;CENTRO EDUCATIVO CENT DOC LA UNION;;IP LA UNION;N;219548000817;-76,64937972;2,724178398;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000698;CENTRO EDUCATIVO CENT DOC MIX EL NUEVO PORVENIR;;VDA EL NUEVO PORV ENIR;N;219548000817;-76,62650663;2,706769886;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219548000817;COLEGIO INTEG STA ELENA;;IP STA ELENA;S;219548000817;-76,62721588;2,717406306;ACTIVA;19;CAUCA;19548;PIENDAM” - TUNÕA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219573000058;CENTRO EDUCATIVO CENT DOC PERICO NEGRO N. 1;;IPD PERICO NEGRO;S;219573000058;0;0;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;8284179;FIJO;SIN COORDENADAS;BAJO
219573000091;CENTRO EDUCATIVO CENT DOC RUR MIX LOS BANCOS;;VDA LOS BANCOS;N;219573000058;-76,41366056;3,217615344;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219573000082;ESCUELA RURAL MIXTA LAS BRISAS;;VDA LAS BRISAS;S;219573000082;-76,39199735;3,219016965;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219573000171;ESCUELA RURAL MIXTA GUENGUE;;VDA GUENGUE;N;219573000082;-76,38098374;3,23014749;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;8280074;FIJO;SECRETARIAS;MEDIO
219573000121;ESCUELA NUEVO MEXICO;;VDA CA—AS MEXICO;N;219573000163;-76,38401568;3,242951012;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219573000163;CENTRO EDUCATIVO CENT DOC RUR MIX ZANJON RICO;;VDA ZANJON RICO;S;219573000163;-76,37046026;3,250420236;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219573000066;ESCUELA RURAL MIXTA VUELTA LARGA;;IPD VUELTA LARGA;N;219573000180;-76,43179978;3,238622534;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;8284489;FIJO;SECRETARIAS;MEDIO
219573000180;ESCUELA RURAL MIXTA SAN CARLOS;;IPD SAN CARLOS;S;219573000180;-76,44519615;3,244428419;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;8282062;FIJO;SECRETARIAS;MEDIO
219573000198;ESCUELA BOCAS DEL PALO;;IPD BOCAS DEL PALO;N;219573000180;-76,45250109;3,260128103;ACTIVA;19;CAUCA;19573;PUERTO TEJADA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000100;ESCUELA RURAL MIXTA EL EMPALIZADO;;VDA EL JIGUAL;S;219585000100;-76,49183012;2,248525674;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000657;ESCUELA RURAL MIXTA EL MIRADOR;;VDA EL MIRADOR;N;219585000100;-76,51991614;2,246592795;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000011;ESCUELA RURAL MIXTA ALTO DE ANAMBIO;;VDA ALTO DE ANAMBIO;N;219585000142;-76,45556276;2,367335196;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000142;ESCUELA RURAL MIXTA CHICHIGUARA;;VDA CAMPAMENTO;S;219585000142;-76,38865666;2,35126153;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000479;ESCUELA RURAL MIXTA TABIO;;VDA TABIO;N;219585000142;-76,43801477;2,388739831;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000665;ESCUELA RURAL MIXTA CHAPIO;;VDA EL CHAPIO;N;219585000142;-76,4387581;2,379846746;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000169;ESCUELA RURAL MIXTA CUARE;;VDA CUARE;N;219585000215;-76,41595004;2,405735434;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000215;ESCUELA RUR DE PULULO;;VDA PULULO;S;219585000215;-76,32101373;2,327291821;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000266;CENTRO EDUCATIVO CENT DOC RUR MIX VUELTAS DE PATICO;;VDA PATICO;S;219585000266;0;0;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219585000631;CENTRO EDUCATIVO CENT DOC HISPALA;;VDA HISPALA;N;219585000266;-76,48545162;2,370703052;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000231;ESCUELA RURAL MIXTA SAN JOSE;;VDA SAN JOSE;N;219585000282;-76,15623402;2,299032381;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000258;CENTRO EDUCATIVO CENT DOC TIJERAS;;VDA TIJERAS;N;219585000282;-76,21384685;2,282457092;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000282;ESCUELA KM 48;;VDA KM 48;S;219585000282;-76,15540121;2,281662316;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;;;MINTIC;ALTO
219585005551;ESCUELA RURAL MIXTA SAN FERNANDO;;VDA SAN FERNANDO;N;219585000282;0;0;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;5216972;FIJO;SIN COORDENADAS;BAJO
119585000423;JARDIN INFANTIL IGNACIO ANTONIO GARCIA;;COCONUCO;N;219585000291;-76,49560793;2,344515953;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000045;ESCUELA URB MIX DE COCONUCO;;COCONUCO;N;219585000291;-76,49540316;2,34459985;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8277076;FIJO;SECRETARIAS;MEDIO
219585000291;COLEGIO DPAL GUILLERMO LEON VALENCIA;;BARRIO SAN PEDRITO;S;219585000291;-76,4978131;2,338282444;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8277081;FIJO;SECRETARIAS;MEDIO
119585000059;CENTRO EDUCATIVO CENT DOC RUR DE NI—AS LA MERCED;;IP PURACE;N;219585000304;-76,45476992;2,381743612;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000061;ESCUELA RUR PARA VARONES PURACE;;IP PURACE;N;219585000304;-76,4524872;2,382931104;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8477021;FIJO;SECRETARIAS;MEDIO
219585000304;COLEGIO COOP MANUEL MARIA MOSQUERA;;IP PURACE;S;219585000304;-76,4597394;2,37938014;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8477066;FIJO;SECRETARIAS;MEDIO
219585000461;PREESCOLAR EL PRINCIPITO;;IP PURACE;N;219585000304;-76,45736896;2,38040462;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8477094;FIJO;SECRETARIAS;MEDIO
219585000126;ESCUELA RUR MIX EL AGUACATAL;;VDA EL AGUACATAL;N;219585000371;-76,14272444;2,269679426;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000185;ESCUELA RURAL MIXTA VEGA CANDELARIA;;VDA VEGA CANDLARIA;N;219585000371;-76,13278889;2,250369444;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219585000371;ESCUELA RURAL MIXTA LA PLAYA;;VDA LA PLAYA;S;219585000371;0;0;ACTIVA;19;CAUCA;19585;PURAC…;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
